image_id,file_name,relative_path,classification_status,evaluation_state,hazard_density,latency,register_40001_coil,actuation_status
IMG-1739,754.jpg,photos/train/unsafe/754.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3154,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1740,755.jpg,photos/train/unsafe/755.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7129,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1741,756.jpg,photos/train/unsafe/756.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0679,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1742,757.jpg,photos/train/unsafe/757.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1897,1.21 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1743,758.jpg,photos/train/unsafe/758.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2305,1.02 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1744,759.jpg,photos/train/unsafe/759.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8052,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1745,76.jpg,photos/train/unsafe/76.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0479,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1746,760.jpg,photos/train/unsafe/760.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5188,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1747,761.jpg,photos/train/unsafe/761.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4055,1.06 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1748,762.jpg,photos/train/unsafe/762.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6523,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1749,763.jpg,photos/train/unsafe/763.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7136,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1750,764.jpg,photos/train/unsafe/764.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4517,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1751,765.jpg,photos/train/unsafe/765.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0295,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1752,766.jpg,photos/train/unsafe/766.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4519,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1753,767.jpg,photos/train/unsafe/767.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0757,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1754,768.jpg,photos/train/unsafe/768.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0000,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1755,769.jpg,photos/train/unsafe/769.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2583,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1756,77.jpg,photos/train/unsafe/77.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1550,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1757,770.jpg,photos/train/unsafe/770.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7183,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1758,771.jpg,photos/train/unsafe/771.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0134,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1759,772.jpg,photos/train/unsafe/772.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2861,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1760,773.jpg,photos/train/unsafe/773.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3828,0.91 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1761,774.jpg,photos/train/unsafe/774.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8015,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1762,775.jpg,photos/train/unsafe/775.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0474,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1763,776.jpg,photos/train/unsafe/776.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0647,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1764,777.jpg,photos/train/unsafe/777.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4036,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1765,778.jpg,photos/train/unsafe/778.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4456,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1766,779.jpg,photos/train/unsafe/779.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5645,0.68 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1767,78.jpg,photos/train/unsafe/78.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0740,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1768,780.jpg,photos/train/unsafe/780.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8105,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1769,781.jpg,photos/train/unsafe/781.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0591,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1770,782.jpg,photos/train/unsafe/782.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0000,0.78 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1771,783.jpg,photos/train/unsafe/783.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4324,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1772,784.jpg,photos/train/unsafe/784.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1997,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1773,785.jpg,photos/train/unsafe/785.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3171,0.99 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1774,786.jpg,photos/train/unsafe/786.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0549,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1775,787.jpg,photos/train/unsafe/787.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1318,0.78 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1776,788.jpg,photos/train/unsafe/788.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2632,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1777,789.jpg,photos/train/unsafe/789.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0728,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1778,79.jpg,photos/train/unsafe/79.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2556,1.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1779,790.jpg,photos/train/unsafe/790.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3823,0.99 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1780,791.jpg,photos/train/unsafe/791.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6362,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1781,792.jpg,photos/train/unsafe/792.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1079,1.12 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1782,793.jpg,photos/train/unsafe/793.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0544,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1783,794.jpg,photos/train/unsafe/794.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6890,1.39 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1784,795.jpg,photos/train/unsafe/795.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8564,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1785,796.jpg,photos/train/unsafe/796.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5161,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1786,797.jpg,photos/train/unsafe/797.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8542,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1787,798.jpg,photos/train/unsafe/798.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4495,0.71 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1788,799.jpg,photos/train/unsafe/799.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0300,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1789,8.jpg,photos/train/unsafe/8.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9541,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1790,80.jpg,photos/train/unsafe/80.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2546,0.85 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1791,800.jpg,photos/train/unsafe/800.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8113,0.77 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1792,801.jpg,photos/train/unsafe/801.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),1.0000,0.83 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1793,802.jpg,photos/train/unsafe/802.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6191,1.18 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1794,803.jpg,photos/train/unsafe/803.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0000,0.69 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1795,804.jpg,photos/train/unsafe/804.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0000,0.90 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1796,805.jpg,photos/train/unsafe/805.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2490,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1797,806.jpg,photos/train/unsafe/806.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0320,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1798,807.jpg,photos/train/unsafe/807.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0535,1.21 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1799,808.jpg,photos/train/unsafe/808.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8867,0.64 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1800,809.jpg,photos/train/unsafe/809.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6746,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1801,81.jpg,photos/train/unsafe/81.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6079,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1802,810.jpg,photos/train/unsafe/810.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3984,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1803,82.jpg,photos/train/unsafe/82.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8574,0.94 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1804,83.jpg,photos/train/unsafe/83.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8245,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1805,84.jpg,photos/train/unsafe/84.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0024,0.46 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1806,85.jpg,photos/train/unsafe/85.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2549,0.79 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1807,86.jpg,photos/train/unsafe/86.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0142,0.46 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1808,87.jpg,photos/train/unsafe/87.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1426,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1809,88.jpg,photos/train/unsafe/88.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),1.0000,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1810,89.jpg,photos/train/unsafe/89.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7549,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1811,9.jpg,photos/train/unsafe/9.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0928,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1812,90.jpg,photos/train/unsafe/90.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0605,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1813,91.jpg,photos/train/unsafe/91.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0166,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1814,92.jpg,photos/train/unsafe/92.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5430,1.00 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1815,93.jpg,photos/train/unsafe/93.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5544,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1816,94.jpg,photos/train/unsafe/94.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6951,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1817,95.jpg,photos/train/unsafe/95.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0498,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1818,96.jpg,photos/train/unsafe/96.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4646,0.85 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1819,97.jpg,photos/train/unsafe/97.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9980,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1820,98.jpg,photos/train/unsafe/98.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4602,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1821,99.jpg,photos/train/unsafe/99.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3499,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1822,1.jpg,photos/valid/safe/1.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6445,0.78 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1823,10.jpg,photos/valid/safe/10.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8323,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1824,100.jpg,photos/valid/safe/100.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1482,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1825,11.jpg,photos/valid/safe/11.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1812,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1826,12.jpg,photos/valid/safe/12.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1716,1.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1827,13.jpg,photos/valid/safe/13.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5308,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1828,14.jpg,photos/valid/safe/14.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8206,1.18 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1829,15.jpg,photos/valid/safe/15.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6406,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1830,16.jpg,photos/valid/safe/16.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2297,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1831,17.jpg,photos/valid/safe/17.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1240,0.65 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1832,18.jpg,photos/valid/safe/18.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6047,1.19 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1833,19.jpg,photos/valid/safe/19.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4519,0.77 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1834,2.jpg,photos/valid/safe/2.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9724,0.64 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1835,20.jpg,photos/valid/safe/20.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4753,1.04 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1836,21.jpg,photos/valid/safe/21.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1223,0.72 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1837,22.jpg,photos/valid/safe/22.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3225,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1838,23.jpg,photos/valid/safe/23.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2068,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1839,24.jpg,photos/valid/safe/24.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3335,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1840,25.jpg,photos/valid/safe/25.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3521,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1841,26.jpg,photos/valid/safe/26.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4597,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1842,27.jpg,photos/valid/safe/27.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5671,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1843,28.jpg,photos/valid/safe/28.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1226,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1844,29.jpg,photos/valid/safe/29.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2764,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1845,3.jpg,photos/valid/safe/3.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3325,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1846,30.jpg,photos/valid/safe/30.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0425,0.70 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1847,31.jpg,photos/valid/safe/31.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2903,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1848,32.jpg,photos/valid/safe/32.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6064,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1849,33.jpg,photos/valid/safe/33.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0693,0.46 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1850,34.jpg,photos/valid/safe/34.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2205,1.30 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1851,35.jpg,photos/valid/safe/35.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8225,0.83 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1852,36.jpg,photos/valid/safe/36.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0173,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1853,37.jpg,photos/valid/safe/37.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6135,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1854,38.jpg,photos/valid/safe/38.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7336,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1855,39.jpg,photos/valid/safe/39.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2249,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1856,4.jpg,photos/valid/safe/4.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2048,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1857,40.jpg,photos/valid/safe/40.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2104,0.96 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1858,41.jpg,photos/valid/safe/41.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0459,1.06 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1859,42.jpg,photos/valid/safe/42.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0073,0.90 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1860,43.jpg,photos/valid/safe/43.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2561,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1861,44.jpg,photos/valid/safe/44.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9905,0.87 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1862,45.jpg,photos/valid/safe/45.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0020,0.92 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1863,46.jpg,photos/valid/safe/46.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7395,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1864,47.jpg,photos/valid/safe/47.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5542,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1865,48.jpg,photos/valid/safe/48.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0901,0.46 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1866,49.jpg,photos/valid/safe/49.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1968,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1867,5.jpg,photos/valid/safe/5.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4822,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1868,50.jpg,photos/valid/safe/50.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0234,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1869,51.jpg,photos/valid/safe/51.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3557,0.51 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1870,52.jpg,photos/valid/safe/52.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0859,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1871,53.jpg,photos/valid/safe/53.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4167,0.65 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1872,54.jpg,photos/valid/safe/54.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8635,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1873,55.jpg,photos/valid/safe/55.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6025,1.25 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
